[uefi],checking S_PE32 section of binary,{90CB75DB-71FC-489D-AACF-943477EC7212},SmartTimer
[uefi],checking S_PE32 section of binary,{E052D8A6-224A-4C32-8D37-2E0AE162364D},PchSmbusDxe
[uefi],checking S_PE32 section of binary,{A0BAD9F7-AB78-491B-B583-C52B7F84B9E0},SmmControl
[uefi],checking S_PE32 section of binary,{27F4917B-A707-4AAD-9676-26DF168CBF0D},PchSpiSmm
[uefi],checking S_PE32 section of binary,{C194C6EA-B68C-4981-B64B-9BD271474B20},PchSpiRuntime
[uefi],checking S_PE32 section of binary,{59287178-59B2-49CA-BC63-532B12EA2C53},PchSmbusSmm
[uefi],checking S_PE32 section of binary,{5AAB83E5-F027-4CA7-BFD0-16358CC9E453},WdtDxe
[uefi],checking S_PE32 section of binary,{D7B10D4E-67E6-4C74-83E9-F9AF0ACC33CC},PchLateInitSmm
[uefi],checking S_PE32 section of binary,{E4ECD0B2-E277-4F2B-BECB-E4D75C9A812E},NBDXE
[uefi],checking S_PE32 section of binary,{D933DEDE-0260-4E76-A7D9-2F9F2440E5A5},NBSMI
[uefi],checking S_PE32 section of binary,{16271FCA-55D9-4A33-93FC-5A3EB128DE21},MiscSubclassDxe
[uefi],checking S_PE32 section of binary,{24CCD374-3DF6-4181-86F6-E3C66920A145},UpdateMemoryRecord
[uefi],checking S_PE32 section of binary,{FE6F8ACD-55A6-4C6B-B448-64E659DE94B3},LegacyRegion2
[uefi],checking S_PE32 section of binary,{8D6756B9-E55E-4D6A-A3A5-5E4D72DDF772},PciHostBridge
[uefi],checking S_PE32 section of binary,{EDA39402-F375-4496-92D3-83B43CB8A76A},SmBiosMemory
[uefi],checking S_PE32 section of binary,{1323C7F8-DAD5-4126-A54B-7A05FBF41515},SmmAccess
[uefi],checking S_PE32 section of binary,{DE23ACEE-CF55-4FB6-AA77-984AB53DE811},SaInitDxe
[uefi],checking S_PE32 section of binary,{2D1E361C-7B3F-4D15-8B1F-66E551FABDC7},SaLateInitSmm
[uefi],checking S_PE32 section of binary,{6DB9486F-6AF6-4090-984D-238482CE3EA4},BdatAccessHandler
[uefi],checking S_PE32 section of binary,{16D0A23E-C09C-407D-A14A-AD058FDD0CA1},ACPI
[uefi],checking S_PE32 section of binary,{26A2481E-4424-46A2-9943-CC4039EAD8F8},S3Save
[uefi],checking S_PE32 section of binary,{EFD652CC-0E99-40F0-96C0-E08C089070FC},S3Restore
[uefi],checking S_PE32 section of binary,{8F5A2E02-538C-4D59-B920-C4786ACBC552},AHCI
[uefi],checking S_PE32 section of binary,{67820532-7613-4DD3-9ED7-3D9BE3A7DA63},AINT13
[uefi],checking S_PE32 section of binary,{BC3245BD-B982-4F55-9F79-056AD7E987C5},AhciSmm
